"Aachen-Merzbrück Airport","Aachen","Germany","AAH",50.823055267333984,6.186388969421387
"Karlsruhe Baden-Baden Airport","Karlsruhe/Baden-Baden","Germany","FKB",48.7793998718,8.08049964905
"Weeze Airport","Weeze","Germany","NRN",51.6024017334,6.14216995239
"Norden-Norddeich Airport","Norden","Germany","NOD",53.633056640599996,7.19027805328
"Juist Airport","Juist","Germany","JUI",53.68111038208008,7.055832862854004
"Heringsdorf Airport","Heringsdorf","Germany","HDF",53.8787002563,14.152299881
"Heide-Büsum Airport","Büsum","Germany","HEI",54.153331756600004,8.90166664124
"Helgoland-Düne Airport","Helgoland","Germany","HGL",54.185279846200004,7.91583299637
"Rügen Airport","Ruegen","Germany","GTI",54.3833312988,13.3255558014
"Wangerooge Airport","Wangerooge","Germany","AGE",53.782779693603516,7.913888931274414
"Langeoog Airport","Langeoog","Germany","LGO",53.74250030517578,7.497777938842773
"Emporia Municipal Airport","Kempten","Germany","EMP",38.3320999146,-96.19120025630001
"Hunt Field","Lindau","Germany","LND",42.8152008057,-108.730003357
"Lahr Airport","Lahr","Germany","LHA",48.3693008423,7.82772016525
"Cochstedt Airport","Cochstedt","Germany","CSO",51.8563995361,11.42029953
"Köthen Airport","Koethen","Germany","KOQ",51.7211112976,11.952777862500001
"St. Peter-Ording Airport","Sankt Peter-Ording","Germany","PSH",54.30888748168945,8.686944007873535
"Peenemünde Airport","Peenemunde","Germany","PEF",54.1577796936,13.774443626399998
"Bitburg Airport","Birburg","Germany","BBJ",49.945278,6.565
"Neumünster Airport","Neumuenster","Germany","EUM",54.079444885253906,9.941389083862305
"Neubrandenburg Airport","Neubrandenburg","Germany","FNB",53.6022,13.306
"Baltrum Airport","Baltrum","Germany","BMR",53.72472381591797,7.373332977294922
"Bonn-Hangelar Airport","Sankt-Augustin","Germany","BNJ",50.7688903809,7.16333293915
"Andravida Air Base","Andravida","Greece","PYR",37.9207,21.292601
"Agrinion Air Base","Agrinion","Greece","AGQ",38.602001,21.3512001
"Dimokritos Airport","Alexandroupolis","Greece","AXD",40.855899810791016,25.956300735473633
"Nea Anchialos Airport","Nea Anghialos","Greece","VOL",39.219600677490234,22.794300079345703
"Chios Island National Airport","Chios","Greece","JKH",38.34320068359375,26.140600204467773
"Ioannina Airport","Ioannina","Greece","IOA",39.6963996887207,20.822500228881836
"Heraklion International Nikos Kazantzakis Airport","Heraklion","Greece","HER",35.3396987915,25.180299758900002
"Kastoria National Airport","Kastoria","Greece","KSO",40.4463005066,21.2821998596
"Kithira Airport","Kithira","Greece","KIT",36.2742996216,23.0170001984
"Kefallinia Airport","Keffallinia","Greece","EFL",38.12009811401367,20.500499725341797
"Kalamata Airport","Kalamata","Greece","KLX",37.06829833984375,22.02549934387207
"Kos Airport","Kos","Greece","KGS",36.79330062866211,27.091699600219727
"Karpathos Airport","Karpathos","Greece","AOK",35.4213981628418,27.145999908447266
"Ioannis Kapodistrias International Airport","Kerkyra/corfu","Greece","CFU",39.601898193359375,19.911699295043945
"Kasos Airport","Kasos","Greece","KSJ",35.4213981628,26.909999847399998
"Alexander the Great International Airport","Kavala","Greece","KVA",40.913299560546875,24.619199752807617
"Filippos Airport","Kozani","Greece","KZI",40.28609848022461,21.84079933166504
"Leros Airport","Leros","Greece","LRS",37.184898,26.800301
"Limnos Airport","Limnos","Greece","LXS",39.917098999,25.236299514799995
"Larisa Airport","Larissa","Greece","LRA",39.650253,22.4655
"Mikonos Airport","Mykonos","Greece","JMK",37.43510055541992,25.348100662231445
"Mytilene International Airport","Mytilini","Greece","MJT",39.0567016602,26.5983009338
"Aktion National Airport","Preveza","Greece","PVK",38.925498962402344,20.765300750732422
"Diagoras Airport","Rhodos","Greece","RHO",36.405399322509766,28.086200714111328
"Araxos Airport","Patras","Greece","GPA",38.1511,21.4256
"Chania International Airport","Chania","Greece","CHQ",35.531700134277344,24.149700164794922
"Skiathos Island National Airport","Skiathos","Greece","JSI",39.177101135253906,23.503700256347656
"Samos Airport","Samos","Greece","SMI",37.689998626708984,26.911699295043945
"Sparti Airport","Sparti","Greece","SPJ",36.973899841308594,22.52630043029785
"Santorini Airport","Thira","Greece","JTR",36.399200439453125,25.479299545288086
"Sitia Airport","Sitia","Greece","JSH",35.21609878540039,26.101299285888672
"Skiros Airport","Skiros","Greece","SKU",38.9676017761,24.4871997833
"Thessaloniki Macedonia International Airport","Thessaloniki","Greece","SKG",40.51969909667969,22.97089958190918
"Zakynthos International Airport ""Dionysios Solomos""","Zakynthos","Greece","ZTH",37.7509,20.8843
"Eleftherios Venizelos International Airport","Athens","Greece","ATH",37.9364013672,23.9444999695
"Athen Helenikon Airport","Athens","Greece","HEW",37.893299,23.726101
"Astypalaia Airport","Astypalaia","Greece","JTY",36.5798988342,26.3757991791
"Ikaria Airport","Ikaria","Greece","JIK",37.6827011108,26.3470993042
"Kalymnos Airport","Kalymnos","Greece","JKL",36.9632987976,26.9405994415
"Milos Airport","Milos","Greece","MLO",36.696899,24.4769
"Naxos Airport","Cyclades Islands","Greece","JNX",37.0811004639,25.3680992126
"Paros National Airport","Paros","Greece","PAS",37.020495,25.113195
"Kastelorizo Airport","Kastelorizo","Greece","KZS",36.1417007446,29.576400756799995
"Syros Airport","Syros Island","Greece","JSY",37.4227981567,24.950899124099998
"Porto Cheli Airport","Porto Heli","Greece","PKH",37.297501,23.1478
"Dubrovnik Airport","Dubrovnik","Croatia","DBV",42.5614013671875,18.268199920654297
"Osijek Airport","Osijek","Croatia","OSI",45.46269989013672,18.810199737548828
"Pula Airport","Pula","Croatia","PUY",44.89350128173828,13.922200202941895
"Rijeka Airport","Rijeka","Croatia","RJK",45.21689987182617,14.570300102233887
"Split Airport","Split","Croatia","SPU",43.53889846801758,16.29800033569336
"Zagreb Airport","Zagreb","Croatia","ZAG",45.7429008484,16.0687999725
"Zadar Airport","Zadar","Croatia","ZAD",44.108299,15.3467
"Bol Airport","Brac","Croatia","BWK",43.285701751708984,16.67970085144043
"Lošinj Island Airport","Mali Losinj","Croatia","LSZ",44.5657997131,14.3930997849
"Budapest Liszt Ferenc International Airport","Budapest","Hungary","BUD",47.42976,19.261093
"Debrecen International Airport","Debrecen","Hungary","DEB",47.48889923095703,21.615299224853516
"Pécs-Pogány Airport","Pécs-Pogány","Hungary","PEV",45.990898,18.240996
"Sármellék International Airport","Sármellék","Hungary","SOB",46.686391,17.159084
"Akureyri Airport","Akureyri","Iceland","AEY",65.66000366210938,-18.07270050048828
"Egilsstaðir Airport","Egilsstadir","Iceland","EGS",65.2833023071289,-14.401399612426758
"Hornafjörður Airport","Hofn","Iceland","HFN",64.295601,-15.2272
"Húsavík Airport","Husavik","Iceland","HZK",65.952301,-17.426001
"Ísafjörður Airport","Isafjordur","Iceland","IFJ",66.05809783935547,-23.135299682617188
"Keflavik International Airport","Keflavik","Iceland","KEF",63.985000610352,-22.605600357056
"Patreksfjörður Airport","Patreksfjordur","Iceland","PFJ",65.555801,-23.965
"Reykjavik Airport","Reykjavik","Iceland","RKV",64.1299972534,-21.9405994415
"Siglufjörður Airport","Siglufjordur","Iceland","SIJ",66.133301,-18.9167
"Vestmannaeyjar Airport","Vestmannaeyjar","Iceland","VEY",63.42430114746094,-20.278900146484375
"Grímsey Airport","Grímsey","Iceland","GRY",66.5458,-18.0173
"Thorshofn Airport","Thorshofn","Iceland","THO",66.21849822998047,-15.335599899291992
"Vopnafjörður Airport","Vopnafjörður","Iceland","VPN",65.72059631347656,-14.850600242614746
"Reykjahlíð Airport","Myvatn","Iceland","MVA",65.65579986572266,-16.918100357055664
"Bildudalur Airport","Bildudalur","Iceland","BIU",65.64129638671875,-23.546199798583984
"Gjögur Airport","Gjogur","Iceland","GJR",65.99530029296875,-21.326900482177734
"Sauðárkrókur Airport","Saudarkrokur","Iceland","SAK",65.73169708249999,-19.572799682599996
"Norðfjörður Airport","Nordfjordur","Iceland","NOR",65.13189697265625,-13.746399879455566
"Grundarfjörður Airport","Grundarfjordur","Iceland","GUU",64.99140167236328,-23.224700927734375
"Isle of Man Airport","Isle Of Man","Isle of Man","IOM",54.08330154418945,-4.623889923095703
"Crotone Airport","Crotone","Italy","CRV",38.9972,17.0802
"Bari Karol Wojtyła Airport","Bari","Italy","BRI",41.138901,16.760599
"Foggia ""Gino Lisa"" Airport","Foggia","Italy","FOG",41.432899,15.535
"Taranto-Grottaglie ""Marcello Arlotta"" Airport","Grottaglie","Italy","TAR",40.517502,17.4032
"Lecce Galatina Air Base","Lecce","Italy","LCC",40.239201,18.133301
"Pescara International Airport","Pescara","Italy","PSR",42.431702,14.1811
"Brindisi – Salento Airport","Brindisi","Italy","BDS",40.6576,17.947001
"Lamezia Terme Airport","Lamezia","Italy","SUF",38.905399,16.2423
"Catania-Fontanarossa Airport","Catania","Italy","CTA",37.466801,15.0664
"Lampedusa Airport","Lampedusa","Italy","LMP",35.497898,12.6181
"Pantelleria Airport","Pantelleria","Italy","PNL",36.816502,11.9689
"Falcone–Borsellino Airport","Palermo","Italy","PMO",38.175999,13.091
"Reggio Calabria Airport","Reggio Calabria","Italy","REG",38.071201,15.6516
"Vincenzo Florio Airport Trapani-Birgi","Trapani","Italy","TPS",37.9114,12.488
"Sigonella Navy Air Base","Sigonella","Italy","NSY",37.401699,14.9224
"Alghero-Fertilia Airport","Alghero","Italy","AHO",40.632099,8.29077
"Decimomannu Air Base","Decimomannu","Italy","DCI",39.354198,8.97248
"Cagliari Elmas Airport","Cagliari","Italy","CAG",39.251499,9.05428
"Olbia Costa Smeralda Airport","Olbia","Italy","OLB",40.898701,9.51763
"Tortolì Airport","Tortoli","Italy","TTB",39.9188,9.68298
"Malpensa International Airport","Milano","Italy","MXP",45.6306,8.72811
"Il Caravaggio International Airport","Bergamo","Italy","BGY",45.673901,9.70417
"Turin Airport","Torino","Italy","TRN",45.200802,7.64963
"Villanova D'Albenga International Airport","Albenga","Italy","ALL",44.050598,8.12743
"Genoa Cristoforo Colombo Airport","Genoa","Italy","GOA",44.4133,8.8375
"Milano Linate Airport","Milan","Italy","LIN",45.445099,9.27674
"Parma Airport","Parma","Italy","PMF",44.824501,10.2964
"Cuneo International Airport","Cuneo","Italy","CUF",44.547001,7.62322
"Aviano Air Base","Aviano","Italy","AVB",46.031898,12.596503
"Bolzano Airport","Bolzano","Italy","BZO",46.460201,11.3264
"Bologna Guglielmo Marconi Airport","Bologna","Italy","BLQ",44.5354,11.2887
"Treviso-Sant'Angelo Airport","Treviso","Italy","TSF",45.648399,12.1944
"Forlì Airport","Forli","Italy","FRL",44.194801,12.0701
"Brescia Airport","Brescia","Italy","VBS",45.428902,10.3306
"Trieste–Friuli Venezia Giulia Airport","Ronchi De Legionari","Italy","TRS",45.827499,13.4722
"Federico Fellini International Airport","Rimini","Italy","RMI",44.020302,12.6117
"Vicenza Airport","Vicenza","Italy","VIC",45.573399,11.5295
"Padova Airport","Padova","Italy","QPA",45.395802,11.8479
"Verona Villafranca Airport","Villafranca","Italy","VRN",45.395699,10.8885
"Venice Marco Polo Airport","Venice","Italy","VCE",45.505299,12.3519
"Siena-Ampugnano Airport","Siena","Italy","SAY",43.256302,11.255
"Ciampino–G. B. Pastine International Airport","Rome","Italy","CIA",41.7994,12.5949
"Leonardo da Vinci–Fiumicino Airport","Rome","Italy","FCO",41.8002778,12.2388889
"Marina Di Campo Airport","Marina Di Campo","Italy","EBA",42.7603,10.2394
"Latina Air Base","Latina","Italy","QLT",41.5424,12.909
"Naples International Airport","Naples","Italy","NAP",40.886002,14.2908
"Pisa International Airport","Pisa","Italy","PSA",43.683899,10.3927
"Peretola Airport","Florence","Italy","FLR",43.810001,11.2051
"Grosseto Air Base","Grosseto","Italy","GRS",42.759701,11.0719
"Perugia San Francesco d'Assisi – Umbria International Airport","Perugia","Italy","PEG",43.095901,12.5132
"Ancona Falconara Airport","Ancona","Italy","AOI",43.616299,13.3623
"Aosta Airport","Aosta","Italy","AOT",45.738499,7.36872
"Salerno Costa d'Amalfi Airport","Salerno","Italy","QSR",40.620399,14.9113
"Oristano-Fenosu Airport","Oristano","Italy","FNU",39.895308,8.642661
"Comiso Airport","Comiso","Italy","CIY",36.994601,14.607182
"Sarzana-Luni Air Base","Sarzana (SP)","Italy","QLP",44.088001,9.98795
"Jersey Airport","Jersey","Jersey","JER",49.20790100097656,-2.195509910583496
"Liepāja International Airport","Liepaja","Latvia","LPX",56.51750183105469,21.096900939941406
"Riga International Airport","Riga","Latvia","RIX",56.92359924316406,23.971099853515625
"Ventspils International Airport","Ventspils","Latvia","VNT",57.35779953,21.5442008972
"Daugavpils Intrenational Airport","Daugavpils","Latvia","DGP",55.944721221900004,26.6650009155
"Šiauliai International Airport","Siauliai","Lithuania","SQQ",55.89390182495117,23.395000457763672
"Barysiai Airport","Barysiai","Lithuania","HLJ",56.07059860229492,23.5580997467041
"Kaunas International Airport","Kaunas","Lithuania","KUN",54.96390151977539,24.084800720214844
"Palanga International Airport","Palanga","Lithuania","PLQ",55.973201751708984,21.093900680541992
"Vilnius International Airport","Vilnius","Lithuania","VNO",54.634102,25.285801
"Panevėžys Air Base","Panevezys","Lithuania","PNV",55.729400634765625,24.460800170898438
"Klaipėda Airport","Klaipeda","Lithuania","KLJ",55.7118988037,21.242799758900002
"M. R. Štefánik Airport","Bratislava","Slovakia","BTS",48.17020034790039,17.21269989013672
"Košice Airport","Kosice","Slovakia","KSC",48.66310119628906,21.241100311279297
"Piešťany Airport","Piestany","Slovakia","PZY",48.62519836425781,17.828399658203125
"Sliač Airport","Sliac","Slovakia","SLD",48.63779830932617,19.13409996032715
"Poprad-Tatry Airport","Poprad","Slovakia","TAT",49.073600769,20.2411003113
"Žilina Airport","Žilina","Slovakia","ILZ",49.231498718299996,18.6135005951
"Luxembourg-Findel International Airport","Luxemburg","Luxembourg","LUX",49.6233333,6.2044444
"Bălți International Airport","Saltsy","Moldova","BZY",47.843056,27.777222
"Chişinău International Airport","Chisinau","Moldova","KIV",46.92770004272461,28.930999755859375
"Podgorica Airport","Podgorica","Montenegro","TGD",42.359402,19.2519
"Tivat Airport","Tivat","Montenegro","TIV",42.404701232910156,18.72330093383789
"Ohrid St. Paul the Apostle Airport","Ohrid","Macedonia","OHD",41.18,20.7423
"Skopje Alexander the Great Airport","Skopje","Macedonia","SKP",41.961601,21.621401
"Malta International Airport","Malta","Malta","MLA",35.857498,14.4775
"Xewkija Heliport","Gozo","Malta","GZM",36.027199,14.2728
"Amsterdam Airport Schiphol","Amsterdam","Netherlands","AMS",52.308601,4.76389
"Maastricht Aachen Airport","Maastricht","Netherlands","MST",50.911701,5.77014
"Eindhoven Airport","Eindhoven","Netherlands","EIN",51.4500999451,5.37452983856
"Eelde Airport","Groningen","Netherlands","GRQ",53.1197013855,6.57944011688
"Gilze Rijen Air Base","Gilze-rijen","Netherlands","GLZ",51.56740188598633,4.931829929351807
"De Kooy Airport","De Kooy","Netherlands","DHR",52.92340087890625,4.780620098114014
"Lelystad Airport","Lelystad","Netherlands","LEY",52.4603,5.52722
"Leeuwarden Air Base","Leeuwarden","Netherlands","LWR",53.228599548339844,5.760560035705566
"Rotterdam The Hague Airport","Rotterdam","Netherlands","RTM",51.956902,4.43722
"Soesterberg Air Base","Soesterberg","Netherlands","UTC",52.1273002625,5.27618980408
"Twente Airport","Enschede","Netherlands","ENS",52.275833,6.889167
"Valkenburg Naval Air Base","Valkenburg","Netherlands","LID",52.166099548300004,4.41794013977
"Woensdrecht Air Base","Woensdrecht","Netherlands","WOE",51.4491,4.34203
"Ålesund Airport","Alesund","Norway","AES",62.5625,6.119699954986572
"Andøya Airport","Andoya","Norway","ANX",69.292503356934,16.144199371338
"Alta Airport","Alta","Norway","ALF",69.976097106934,23.371700286865
"Brønnøysund Airport","Bronnoysund","Norway","BNN",65.461097717285,12.217499732971
"Bodø Airport","Bodo","Norway","BOO",67.26920318603516,14.365300178527832
"Bergen Airport Flesland","Bergen","Norway","BGO",60.29339981,5.218140125
"Båtsfjord Airport","Batsfjord","Norway","BJF",70.60050201416,29.691400527954
"Kristiansand Airport","Kristiansand","Norway","KRS",58.204201,8.08537
"Geilo Airport Dagali","Geilo","Norway","DLD",60.417301177978516,8.518349647521973
"Bardufoss Airport","Bardufoss","Norway","BDU",69.055801391602,18.540399551392
"Harstad/Narvik Airport Evenes","Harstad/Narvik","Norway","EVE",68.491302490234,16.678100585938
"Leirin Airport","Fagernes","Norway","VDB",61.015598297119,9.2880601882935
"Florø Airport","Floro","Norway","FRO",61.583599090576,5.0247201919556
"Oslo Lufthavn","Oslo","Norway","OSL",60.121,11.0502
"Haugesund Airport","Haugesund","Norway","HAU",59.34529876709,5.2083601951599
"Hasvik Airport","Hasvik","Norway","HAA",70.486701965332,22.139699935913
"Kristiansund Airport (Kvernberget)","Kristiansund","Norway","KSU",63.111801147461,7.824520111084
"Kirkenes Airport (Høybuktmoen)","Kirkenes","Norway","KKN",69.725799560547,29.891300201416
"Lista Airport","Farsund","Norway","FAN",58.0994987487793,6.626049995422363
"Molde Airport","Molde","Norway","MOL",62.744701385498,7.2624998092651
"Mosjøen Airport (Kjærstad)","Mosjoen","Norway","MJF",65.783996582031,13.214900016785
"Banak Airport","Lakselv","Norway","LKL",70.068801879883,24.973499298096
"Notodden Airport","Notodden","Norway","NTB",59.565701,9.21222
"Ørland Airport","Orland","Norway","OLA",63.69889831542969,9.604000091552734
"Røros Airport","Roros","Norway","RRS",62.578399658203,11.342300415039
"Moss Airport Rygge","Rygge","Norway","RYG",59.378817,10.785439
"Svalbard Airport Longyear","Svalbard","Norway","LYR",78.246101379395,15.465600013733
"Skien Airport","Skien","Norway","SKE",59.185001373291016,9.566940307617188
"Stord Airport","Stord","Norway","SRP",59.791900634765625,5.340849876403809
"Sandnessjøen Airport (Stokka)","Sandnessjoen","Norway","SSJ",65.956802368164,12.468899726868
"Tromsø Airport","Tromso","Norway","TOS",69.68329620361328,18.918899536132812
"Sandefjord Airport Torp","Sandefjord","Norway","TRF",59.1866989136,10.258600235
"Trondheim Airport Værnes","Trondheim","Norway","TRD",63.4578018,10.9239998
"Stavanger Airport Sola","Stavanger","Norway","SVG",58.876701354,5.6377801895
"Stokmarknes Skagen Airport","Stokmarknes","Norway","SKN",68.578826904297,15.033416748047
"Hammerfest Airport","Hammerfest","Norway","HFT",70.679702758789,23.668600082397
"Valan Airport","Honningsvag","Norway","HVG",71.009696960449,25.983600616455
"Mehamn Airport","Mehamn","Norway","MEH",71.02970123291,27.826700210571
"Vadsø Airport","Vadsø","Norway","VDS",70.065299987793,29.844699859619
"Ørsta-Volda Airport Hovden","Orsta-Volda","Norway","HOV",62.180000305176,6.0741000175476
"Narvik Framnes Airport","Narvik","Norway","NVK",68.436897277832,17.386699676514
"Berlevåg Airport","Berlevag","Norway","BVG",70.871399,29.034201
"Oslo Fornebu Airport","Oslo","Norway","FBU",59.89580154418945,10.617199897766113
"Leknes Airport","Leknes","Norway","LKN",68.152496337891,13.609399795532
"Namsos Høknesøra Airport","Namsos","Norway","OSY",64.472198486328,11.57859992981
"Mo i Rana Airport Røssvoll","Mo i Rana","Norway","MQN",66.363899230957,14.301400184631
"Rørvik Airport Ryum","Rørvik","Norway","RVK",64.838302612305,11.14610004425
"Røst Airport","Røst","Norway","RET",67.527801513672,12.103300094604
"Sandane Airport (Anda)","Sandane","Norway","SDN",61.830001831055,6.1058301925659
"Sogndal Airport","Sogndal","Norway","SOG",61.156101,7.13778
"Svolvær Helle Airport","Svolvær","Norway","SVJ",68.243301391602,14.669199943542
"Sørkjosen Airport","Sorkjosen","Norway","SOJ",69.786796569824,20.959400177002
"Vardø Airport Svartnes","Vardø","Norway","VAW",70.355400085449,31.044900894165
"Værøy Heliport","Værøy","Norway","VRY",67.654555,12.727257
"Stafsberg Airport","Hamar","Norway","HMR",60.81809997558594,11.067999839782715
"Kautokeino Air Base","Kautokeino","Norway","QKX",69.04029846191406,23.034000396728516
"Gdańsk Lech Wałęsa Airport","Gdansk","Poland","GDN",54.377601623535156,18.46619987487793
"Kraków John Paul II International Airport","Krakow","Poland","KRK",50.077702,19.7848
"Katowice International Airport","Katowice","Poland","KTW",50.4743,19.08
"Poznań-Ławica Airport","Poznan","Poland","POZ",52.421001434299995,16.8262996674
"Rzeszów-Jasionka Airport","Rzeszow","Poland","RZE",50.1100006104,22.0189990997
"Szczecin-Goleniów ""Solidarność"" Airport","Szczecin","Poland","SZZ",53.584701538100006,14.902199745199999
"Redzikowo Air Base","Slupsk","Poland","OSP",54.47890090942383,17.107500076293945
"Warsaw Chopin Airport","Warsaw","Poland","WAW",52.1656990051,20.967100143399996
"Copernicus Wrocław Airport","Wroclaw","Poland","WRO",51.1026992798,16.885799408
"Zielona Góra-Babimost Airport","Zielona Gora","Poland","IEG",52.138500213600004,15.7986001968
"Bydgoszcz Ignacy Jan Paderewski Airport","Bydgoszcz","Poland","BZG",53.096801757799994,17.9776992798
"Łódź Władysław Reymont Airport","Lodz","Poland","LCJ",51.721900939899996,19.3980998993
"Oksywie Military Air Base","Gdynia","Poland","QYD",54.57970047,18.51720047
"Radom Airport","RADOM","Poland","RDO",51.3891983032,21.213300705
"Modlin Airport","Warsaw","Poland","WMI",52.451099,20.6518
"Lublin Airport","Lublin","Poland","LUZ",51.240278,22.713611
"Olsztyn-Mazury Airport","Szczytno-Szymany","Poland","SZY",53.481899,20.9377
"Biała Podlaska Airfield","Biała Podlaska","Poland","BXP",52.00078,23.1325278
"Alverca Air Base","Alverca","Portugal","AVR",38.883301,-9.0301
"Santa Maria Airport","Santa Maria (island)","Portugal","SMA",36.97140121459961,-25.17060089111328
"Bragança Airport","Braganca","Portugal","BGC",41.8578,-6.70713
"Beja Airport / Airbase","Beja (madeira)","Portugal","BYJ",38.078899,-7.9324
"Braga Municipal Aerodrome","Braga","Portugal","BGZ",41.5871009827,-8.445139884949999
"Cascais Airport","Cascais","Portugal","CAT",38.724998,-9.35523
"Flores Airport","Flores","Portugal","FLW",39.455299377441406,-31.131399154663086
"Faro Airport","Faro","Portugal","FAO",37.0144004822,-7.96590995789
"Graciosa Airport","Graciosa Island","Portugal","GRW",39.092201232910156,-28.029800415039062
"Horta Airport","Horta","Portugal","HOR",38.519901275634766,-28.715900421142578
"Lajes Airport","Lajes (terceira Island)","Portugal","TER",38.761799,-27.090799
"Monte Real Air Base","Monte Real","Portugal","QLR",39.828335,-8.8875
"João Paulo II Airport","Ponta Delgada","Portugal","PDL",37.7411994934,-25.6979007721
"Pico Airport","Pico","Portugal","PIX",38.554298,-28.441299
"Portimão Airport","Portimao","Portugal","PRM",37.1493,-8.58396
"Francisco de Sá Carneiro Airport","Porto","Portugal","OPO",41.2481002808,-8.68138980865
"Porto Santo Airport","Porto Santo","Portugal","PXO",33.0733985901,-16.3500003815
"Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon","Portugal","LIS",38.7813,-9.13592
"São Jorge Airport","Sao Jorge Island","Portugal","SJZ",38.66550064086914,-28.175800323486328
"Vila Real Airport","Vila Real","Portugal","VRL",41.2743,-7.72047
"Aerodromo Goncalves Lobato (Viseu Airport)","Viseu","Portugal","VSE",40.725498,-7.88899
"Madeira Airport","Funchal","Portugal","FNC",32.697899,-16.7745
"Corvo Airport","Corvo","Portugal","CVU",39.671501,-31.1136
"Belgrade Nikola Tesla Airport","Belgrade","Serbia","BEG",44.8184013367,20.3090991974
"Nis Airport","Nis","Serbia","INI",43.337299,21.853701
"Priština International Airport","Pristina","Serbia","PRN",42.5728,21.035801
"Batajnica Air Base","Batajnica","Serbia","BJY",44.935299,20.2575
"Cenej Airport","Novi Sad","Serbia","QND",45.385799,19.839199
"Arad International Airport","Arad","Romania","ARW",46.17660140991211,21.261999130249023
"Bacău Airport","Bacau","Romania","BCM",46.52190017700195,26.91029930114746
"Tautii Magheraus Airport","Baia Mare","Romania","BAY",47.65840148925781,23.469999313354492
"Băneasa International Airport","Bucharest","Romania","BBU",44.50320053100586,26.102100372314453
"Mihail Kogălniceanu International Airport","Constanta","Romania","CND",44.36220169067383,28.488300323486328
"Cluj-Napoca International Airport","Cluj-napoca","Romania","CLJ",46.78519821166992,23.686199188232422
"Caransebeş Airport","Caransebes","Romania","CSB",45.41999816894531,22.253299713134766
"Craiova Airport","Craiova","Romania","CRA",44.31809997558594,23.888599395751953
"Iaşi Airport","Iasi","Romania","IAS",47.17850112915039,27.6205997467041
"Oradea International Airport","Oradea","Romania","OMR",47.025299072265625,21.90250015258789
"Henri Coandă International Airport","Bucharest","Romania","OTP",44.5711111,26.085
"Sibiu International Airport","Sibiu","Romania","SBZ",45.78559875488281,24.091299057006836
"Satu Mare Airport","Satu Mare","Romania","SUJ",47.70330047607422,22.885700225830078
"Suceava Stefan cel Mare Airport","Suceava","Romania","SCV",47.6875,26.35409927368164
"Tulcea Airport","Tulcea","Romania","TCE",45.0625,28.71430015563965
"Transilvania Târgu Mureş International Airport","Tirgu Mures","Romania","TGM",46.46770095825195,24.412500381469727
"Timişoara Traian Vuia Airport","Timisoara","Romania","TSR",45.809898376464844,21.337900161743164
"Ljubljana Jože Pučnik Airport","Ljubljana","Slovenia","LJU",46.223701,14.4576
"Maribor Airport","Maribor","Slovenia","MBX",46.47990036010742,15.686100006103516
"Portoroz Airport","Portoroz","Slovenia","POW",45.4734001159668,13.614999771118164
"Fuerteventura Airport","Fuerteventura","Spain","FUE",28.452699661254883,-13.863800048828125
"Hierro Airport","Hierro","Spain","VDE",27.814800262451172,-17.887100219726562
"La Palma Airport","Santa Cruz De La Palma","Spain","SPC",28.626499,-17.7556
"Gran Canaria Airport","Gran Canaria","Spain","LPA",27.931900024414062,-15.38659954071045
"Lanzarote Airport","Arrecife","Spain","ACE",28.945499,-13.6052
"Tenerife South Airport","Tenerife","Spain","TFS",28.044500351,-16.5725002289
"Tenerife Norte Airport","Tenerife","Spain","TFN",28.4827003479,-16.3414993286
"Melilla Airport","Melilla","Spain","MLN",35.279800415,-2.9562599659
"Albacete-Los Llanos Airport","Albacete","Spain","ABC",38.9485015869,-1.8635200262099998
"Alicante International Airport","Alicante","Spain","ALC",38.28219985961914,-0.5581560134887695
"Almería International Airport","Almeria","Spain","LEI",36.84389877319336,-2.3701000213623047
"Asturias Airport","Aviles","Spain","OVD",43.5635986328125,-6.0346198081970215
"Córdoba Airport","Cordoba","Spain","ODB",37.84199905395508,-4.848879814147949
"Bilbao Airport","Bilbao","Spain","BIO",43.30110168457031,-2.9106099605560303
"Barcelona International Airport","Barcelona","Spain","BCN",41.2971,2.07846
"Badajoz Airport","Badajoz","Spain","BJZ",38.891300201416016,-6.8213300704956055
"A Coruña Airport","La Coruna","Spain","LCG",43.302101,-8.37726
"Girona Airport","Gerona","Spain","GRO",41.901000977,2.7605500221
"Federico Garcia Lorca Airport","Granada","Spain","GRX",37.18870162963867,-3.777359962463379
"Ibiza Airport","Ibiza","Spain","IBZ",38.872898101800004,1.3731199502899998
"Jerez Airport","Jerez","Spain","XRY",36.744598388671875,-6.060110092163086
"San Javier Airport","Murcia","Spain","MJV",37.775001525878906,-0.8123890161514282
"Adolfo Suárez Madrid–Barajas Airport","Madrid","Spain","MAD",40.471926,-3.56264
"Málaga Airport","Malaga","Spain","AGP",36.67490005493164,-4.499110221862793
"Menorca Airport","Menorca","Spain","MAH",39.86259841918945,4.218649864196777
"Moron Air Base","Sevilla","Spain","OZP",37.17490005493164,-5.615940093994141
"Pamplona Airport","Pamplona","Spain","PNA",42.77000045776367,-1.6463299989700317
"Reus Air Base","Reus","Spain","REU",41.14739990234375,1.1671700477600098
"Rota Naval Station Airport","Rota","Spain","ROZ",36.645198822,-6.34946012497
"Salamanca Airport","Salamanca","Spain","SLM",40.95209884643555,-5.501989841461182
